Column1,account_id,bank_district_id,acc_opening_date,LOR in months,client_id,nbr_users,client_district_id,birth_year,birth_day,birth_month,gender,Age_group,loan_amount,loan_duration,loan_monthly_pmts,loan_year,loan_month,loan_day,loan_granted_in_97,loan_category,loan_default,loan_status,Contract_not_finished,Contract_finished,loan_months_remaining,loan_amount_remaining,loan_recency,card_type,issued_date_card,issued_yr_card,card_issued_in_97,district_id,district_name,region,nbr_inhabitants,ratio_urban_inh,average_salary,unemployment_rate_96,nbr_entp_1000_inh,unemployment_rate_missing,nbr_crimes_missing,crime_rate_96,SEC,High-Class,Low-Class,Middle-Class,last_trans_date,recency,freq_total_LTM,freq_credit_LTM,freq_withdrawal_LTM,end_balance,total_credit_LTM,total_withdrawal_LTM,avg_credit_LTM,avg_withdrawal_LTM,freq_total_LSM,freq_credit_LSM,freq_withdrawal_LSM,total_credit_LSM,total_withdrawl_LSM,avg_credit_LSM,avg_withdrawal_LSM,freq_total_LM,freq_credit_LM,freq_withdrawal_LM,total_credit_LM,total_Withdrawal_LM,avg_credit_LM,avg_withdrawal_LM,Total_order_amount,No_of_orders,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_leasing,order_k_Is_insurrance,order_k_Is_household,order_k_Is_loan,order_k_Is_NO CHAR,total_savings
1926,720,54,20-07-1995,17,863,1,54,1968,29,11,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,69,27,42,19883.2,84468.4,90407.2,3128.459259,2152.552381,35,14,21,39178.8,45843.6,2798.485714,2183.028571,8,2,6,8906.5,11290.6,4453.25,1881.766667,3916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5938.8
1927,1472,2,20-07-1995,17,1784,1,2,1980,2,11,F,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,2,Benesov,central Bohemia,88884,46.7,8507,1.85,132,0,0,30.08415463,Low-Class,0,1,0,31-12-1996,0 days,78,26,52,28578.8,119215.4,124859.2,4585.207692,2401.138462,37,13,24,58608.2,59519.6,4508.323077,2479.983333,7,2,5,13410.9,18276.6,6705.45,3655.32,5902,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,-5643.8
1928,2144,55,21-07-1995,17,2594,1,55,1963,31,7,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,55,Brno - venkov,south Moravia,157042,33.9,8743,2.43,111,0,0,24.79591447,Low-Class,0,1,0,31-12-1996,0 days,62,26,36,14737.4,271860,290326,10456.15385,8064.611111,29,14,15,117587.2,141900,8399.085714,9460,4,2,2,3764.7,6400,1882.35,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18466
1929,953,14,22-07-1995,17,1149,1,14,1976,25,9,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,14,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.71,135,0,0,35.42766453,Middle-Class,0,0,1,31-12-1996,0 days,85,30,55,34621,49240.4,41731.2,1641.346667,758.7490909,40,16,24,25237.2,17785.6,1577.325,741.0666667,7,2,5,3075,4877.6,1537.5,975.52,1953,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,7509.2
1930,4081,11,22-07-1995,17,4918,1,11,1968,6,5,M,20,137904,24,5746,1995,11,28,0,100-200K,1,loan not paid,0,1,0,0,,NA,,0,0,11,Praha - zapad,central Bohemia,75637,36.5,9622,0.59,154,0,0,46.65705938,Middle-Class,0,0,1,31-12-1996,0 days,71,27,44,8242,159125.4,190150.1,5893.533333,4321.593182,35,13,22,77682.6,86086.5,5975.584615,3913.022727,7,2,5,17855.7,21561.5,8927.85,4312.3,5746,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-31024.7
1931,10018,8,23-07-1995,17,12324,1,8,1978,6,3,M,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,8,Mlada Boleslav,central Bohemia,112065,69.4,11277,1.44,127,0,0,44.50095926,High-Class,1,0,0,31-12-1996,0 days,96,36,60,24517.5,264813.6,284575.2,7355.933333,4742.92,46,18,28,132161.7,126287.6,7342.316667,4510.271429,8,3,5,30457.9,24914.6,10152.63333,4982.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19761.6
1932,2553,41,24-07-1995,17,3083,1,41,1971,7,4,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,41,Usti nad Labem,north Bohemia,118650,85.6,9832,4.48,114,0,0,46.11040877,High-Class,1,0,0,31-12-1996,0 days,73,24,49,23722.4,228621.5,241599.2,9525.895833,4930.595918,35,12,23,114334.5,113389.6,9527.875,4929.982609,6,2,4,26341.8,21641.6,13170.9,5410.4,9687,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-12977.7
1933,2520,18,25-07-1995,17,3042,1,18,1968,14,2,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,18,Pisek,south Bohemia,70699,65.3,8968,3.35,131,0,0,27.01594082,Middle-Class,0,0,1,31-12-1996,0 days,66,25,41,13888.3,43747.3,56765.2,1749.892,1384.517073,32,13,19,22063.8,23057.6,1697.215385,1213.557895,6,2,4,3594.2,5239.6,1797.1,1309.9,2355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13017.9
1934,1252,13,26-07-1995,17,1511,1,13,1962,6,3,F,30,148140,36,4115,1997,4,1,1,100-200K,0,running payment,0,0,15,61725,,NA,,0,0,13,Rakovnik,central Bohemia,53921,41.3,8598,3.26,123,0,0,34.77309397,Middle-Class,0,0,1,31-12-1996,0 days,75,24,51,48597.1,323003.4,327561,13458.475,6422.764706,35,12,23,161554.6,155980,13462.88333,6781.73913,5,2,3,37214.9,28530,18607.45,9510,4114.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4557.6
1935,3357,54,26-07-1995,17,4059,1,54,1924,11,5,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,65,24,41,25834.2,82234.2,82117.2,3426.425,2002.858537,31,12,19,41138.1,38683.6,3428.175,2035.978947,6,2,4,6861.3,11205.6,3430.65,2801.4,1841,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,117
1936,6985,38,27-07-1995,17,8432,2,38,1968,6,1,F,20,96768,36,2688,1996,7,25,0,50-100K,0,running payment,0,0,7,18816,159 days,NA,,0,0,38,Louny,north Bohemia,85852,59.8,8965,8.23,104,0,0,32.87052136,Middle-Class,0,0,1,31-12-1996,0 days,84,28,56,38930.3,547076.8,548806.7,19538.45714,9800.119643,42,14,28,262688,252527.1,18763.42857,9018.825,7,2,5,35926.8,31169.1,17963.4,6233.82,15854.5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,-1729.9
1937,2957,25,28-07-1995,17,3571,1,25,1970,17,6,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,25,Klatovy,west Bohemia,88757,61.7,8554,2.68,113,0,0,24.98957829,Middle-Class,0,0,1,31-12-1996,0 days,76,25,51,50891.8,282236.7,279015.2,11289.468,5470.886275,35,12,23,140821.8,112407.6,11735.15,4887.286957,6,2,4,32475.9,25114.6,16237.95,6278.65,4640,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3221.5
1938,4948,43,29-07-1995,17,5977,1,43,1979,31,5,M,10,359760,60,5996,1996,11,15,0,200K+,0,running payment,0,0,35,209860,46 days,NA,,0,0,43,Hradec Kralove,east Bohemia,161854,76.3,9425,2.5,125,0,0,24.04018436,Middle-Class,0,0,1,31-12-1996,0 days,54,23,31,50985.3,271702.6,243631.8,11813.15652,7859.090323,41,15,26,233744.4,209231.8,15582.96,8047.376923,9,3,6,80498.4,60620.8,26832.8,10103.46667,10706.2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,28070.8
1939,1803,24,29-07-1995,17,2184,1,24,1970,7,7,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,11-02-1997,1997,1,24,Karlovy Vary,west Bohemia,122603,80,8991,2.01,128,0,0,43.00873551,High-Class,1,0,0,31-12-1996,0 days,86,35,51,54773.2,69539,44901.2,1986.828571,880.4156863,40,17,23,31408.8,17075.6,1847.576471,742.4173913,8,3,5,4580.4,3307.6,1526.8,661.52,2303,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,24637.8
1940,2577,7,30-07-1995,17,3109,1,7,1932,21,4,F,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,7,Melnik,central Bohemia,94725,63.4,9920,2.87,130,0,0,51.15861705,Middle-Class,0,0,1,31-12-1996,0 days,62,24,38,28640.8,72411.1,70249.2,3017.129167,1848.663158,27,12,15,36250.6,28699.6,3020.883333,1913.306667,5,2,3,6059.3,4611.6,3029.65,1537.2,3347,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2161.9
1941,1009,1,01-08-1995,17,1213,1,1,1966,28,4,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,07-02-1997,1997,1,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,82,24,58,54558.3,578566.1,575438,24106.92083,9921.344828,37,12,25,289289.3,261045,24107.44167,10441.8,7,2,5,66748.1,65851,33374.05,13170.2,7521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3128.1
1942,2265,65,03-08-1995,16,2742,1,65,1948,27,8,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,65,Znojmo,south Moravia,114200,43.7,8403,5.72,105,0,0,23.80035026,Middle-Class,0,0,1,31-12-1996,0 days,54,21,33,4851,209871.8,235451.2,9993.895238,7134.884848,26,10,16,116918.4,129195.6,11691.84,8074.725,5,1,4,145.2,36214.6,145.2,9053.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25579.4
1943,675,58,03-08-1995,16,810,2,58,1945,24,9,F,50,102240,60,1704,1997,4,1,1,100-200K,0,running payment,0,0,39,66456,,NA,,0,0,58,Jihlava,south Moravia,109164,63.6,8757,3.95,96,0,0,22.63566744,Middle-Class,0,0,1,31-12-1996,0 days,83,31,52,36620.9,149959.3,149851.2,4837.396774,2881.753846,40,16,24,72762.7,69535.6,4547.66875,2897.316667,8,2,6,14462.5,16972.6,7231.25,2828.766667,8062,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,108.1
1944,5033,54,03-08-1995,16,6077,1,54,1980,30,4,F,10,11400,12,950,1996,7,25,0,10-50K,0,loan fully paid,0,1,0,0,159 days,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,103,27,76,17489.8,98326.3,108765.2,3641.714815,1431.121053,52,12,40,47113.2,57957.6,3926.1,1448.94,8,2,6,10817,9434.6,5408.5,1572.433333,5720,4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,-10438.9
1945,1971,41,04-08-1995,16,2396,1,41,1949,29,8,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,41,Usti nad Labem,north Bohemia,118650,85.6,9832,4.48,114,0,0,46.11040877,High-Class,1,0,0,31-12-1996,0 days,76,29,47,45025.8,137566.9,140663.2,4743.686207,2992.834043,36,14,22,68917.9,57931.6,4922.707143,2633.254545,6,2,4,15103.3,13138.6,7551.65,3284.65,6624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3096.3
1946,2830,20,04-08-1995,16,3421,1,20,1947,5,3,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,20,Strakonice,south Bohemia,70646,58.4,8547,3.64,120,0,0,21.82713813,Middle-Class,0,0,1,31-12-1996,0 days,85,24,61,19765.1,179454.7,199547.2,7477.279167,3271.265574,40,12,28,89696,90973.6,7474.666667,3249.057143,7,2,5,20664.5,16645.6,10332.25,3329.12,9131,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-20092.5
1947,1927,42,04-08-1995,16,2340,2,42,1953,2,5,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,42,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.94,87,0,0,17.39184835,Middle-Class,0,0,1,31-12-1996,0 days,60,24,36,22333.2,42002.4,36811.2,1750.1,1022.533333,26,12,14,21042,15345.6,1753.5,1096.114286,5,2,3,3516.3,2507.6,1758.15,835.8666667,2283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5191.2
1948,5118,72,05-08-1995,16,6175,1,72,1964,17,5,M,30,53232,48,1109,1997,5,4,1,50-100K,0,running payment,0,0,29,32161,,NA,,0,0,72,Olomouc,north Moravia,226122,62.6,8994,4.79,110,0,0,40.72138049,Middle-Class,0,0,1,31-12-1996,0 days,95,27,68,39571.6,118476.9,113087.2,4388.033333,1663.047059,43,12,31,55635.1,49633.6,4636.258333,1601.083871,8,2,6,12789.6,10915.6,6394.8,1819.266667,4650,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5389.7
1949,3203,23,07-08-1995,16,3873,1,23,1960,16,12,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,23,Cheb,west Bohemia,87419,85.5,8624,2.66,102,0,0,36.58243631,High-Class,1,0,0,31-12-1996,0 days,61,24,37,18204.9,38809.1,36847.2,1617.045833,995.8702703,27,12,15,19439.1,16323.6,1619.925,1088.24,5,2,3,3243.3,2995.6,1621.65,998.5333333,2111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1961.9
1950,3270,30,08-08-1995,16,3959,1,30,1970,15,7,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,30,Sokolov,west Bohemia,94812,81.8,9650,3.67,100,0,0,29.57431549,High-Class,1,0,0,31-12-1996,0 days,67,24,43,47100,251342.8,265467.2,10472.61667,6173.655814,34,12,22,125744.3,139383.6,10478.69167,6335.618182,6,2,4,28936,24500.6,14468,6125.15,7806,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-14124.4
1951,1520,48,08-08-1995,16,1843,1,48,1939,25,1,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,48,Rychnov nad Kneznou,east Bohemia,78955,59,9060,2.44,124,0,0,21.7465645,Middle-Class,0,0,1,31-12-1996,0 days,66,24,42,27174.6,73283.4,69811.2,3053.475,1662.171429,32,12,20,36703.1,32785.6,3058.591667,1639.28,6,2,4,6123.9,7057.6,3061.95,1764.4,2943,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3472.2
1952,4681,70,08-08-1995,16,5642,1,70,1957,4,11,F,30,162624,48,3388,1997,3,15,1,100-200K,0,running payment,0,0,27,91476,,NA,,0,0,70,Karvina,north Moravia,285387,89.9,10177,7.75,81,0,0,35.41857197,High-Class,1,0,0,31-12-1996,0 days,95,26,69,34412.9,269748.8,301080.2,10374.95385,4363.481159,47,12,35,133076.2,148906.6,11089.68333,4254.474286,8,2,6,30672.8,28145.6,15336.4,4690.933333,12919,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,-31331.4
1953,3902,1,08-08-1995,16,4705,1,1,1955,12,9,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,84,26,58,30310.1,131264.3,144575.2,5048.626923,2492.675862,39,13,26,66533.7,56817.6,5117.976923,2185.292308,7,2,5,14621.3,12069.6,7310.65,2413.92,6435,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-13310.9
1954,8327,1,08-08-1995,16,10282,1,1,1979,19,6,M,10,247728,48,5161,1996,3,10,0,200K+,0,running payment,0,0,15,77415,296 days,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,121,45,76,36175.1,594451.2,640914,13210.02667,8433.078947,57,21,36,248326.7,290331.2,11825.08095,8064.755556,10,3,7,20794.9,33883.2,6931.633333,4840.457143,11804.2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,-46462.8
1955,1203,72,09-08-1995,16,1452,1,72,1940,28,5,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,gold,17-08-1997,1997,1,72,Olomouc,north Moravia,226122,62.6,8994,4.79,110,0,0,40.72138049,Middle-Class,0,0,1,31-12-1996,0 days,110,24,86,82560.2,270804.2,279407.2,11283.50833,3248.92093,50,12,38,135601.8,125653.6,11300.15,3306.673684,10,2,8,31250,40275.6,15625,5034.45,4161,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,-8603
1956,2608,19,09-08-1995,16,3147,1,19,1964,26,4,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,19,Prachatice,south Bohemia,51428,52.7,8402,3.98,120,0,0,21.36968189,Middle-Class,0,0,1,31-12-1996,0 days,74,25,49,31499.9,114627.2,120391.2,4585.088,2456.963265,35,13,22,58232.9,56735.6,4479.453846,2578.890909,7,2,5,12985.9,11782.6,6492.95,2356.52,4788,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-5764
1957,2206,45,10-08-1995,16,2670,1,45,1936,13,9,M,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,45,Jicin,east Bohemia,77917,53.5,8390,2.89,132,0,0,27.23410809,Middle-Class,0,0,1,31-12-1996,0 days,70,30,40,29003.4,96620.3,103175.2,3220.676667,2579.38,35,15,20,46260.6,45207.6,3084.04,2260.38,7,2,5,8976.5,13664.6,4488.25,2732.92,3930,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6554.9
1958,3216,3,11-08-1995,16,3890,1,3,1958,22,10,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,17-12-1997,1997,1,3,Beroun,central Bohemia,75232,41.7,8980,2.21,111,0,0,37.39100383,Low-Class,0,1,0,31-12-1996,0 days,91,34,57,79072.9,660370,619107,19422.64706,10861.52632,51,17,34,329249.6,348203.6,19367.62353,10241.28235,9,3,6,70990,39726.6,23663.33333,6621.1,11297.3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,41263
1959,1122,13,12-08-1995,16,1346,1,13,1954,29,8,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,13,Rakovnik,central Bohemia,53921,41.3,8598,3.26,123,0,0,34.77309397,Middle-Class,0,0,1,31-12-1996,0 days,62,24,38,34916.4,125961,126075.2,5248.375,3317.768421,27,12,15,62999.6,44287.6,5249.966667,2952.506667,6,2,4,14527.2,11214.6,7263.6,2803.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114.2
1960,786,53,12-08-1995,16,940,1,53,1960,11,8,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,53,Blansko,south Moravia,107911,50.9,8240,3.56,99,0,0,17.63490284,Middle-Class,0,0,1,31-12-1996,0 days,88,24,64,61054.8,229603.8,230571.2,9566.825,3602.675,41,12,29,114848.8,86715.6,9570.733333,2990.193103,8,2,6,26444.7,21352.6,13222.35,3558.766667,5318,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,-967.4
1961,3631,1,13-08-1995,16,4380,1,1,1931,13,5,M,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,56,24,32,29283.1,64141.6,56569.2,2672.566667,1767.7875,29,12,17,32141.3,29899.6,2678.441667,1758.8,7,2,5,5355.4,10531.6,2677.7,2106.32,3407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7572.4
1962,2514,16,13-08-1995,16,3036,1,16,1941,31,3,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,02-09-1996,1996,0,16,Jindrichuv Hradec,south Bohemia,93931,56.9,8427,1.54,107,0,0,20.36601335,Middle-Class,0,0,1,31-12-1996,0 days,72,24,48,57179.4,215683.5,198387.2,8986.8125,4133.066667,34,12,22,107902.3,102093.6,8991.858333,4640.618182,6,2,4,24849.8,14915.6,12424.9,3728.9,4001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17296.3
1963,75,1,13-08-1995,16,89,1,1,1951,5,5,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,70,24,46,33474.5,164375.2,165803.2,6848.966667,3604.417391,32,12,20,82269.8,71961.6,6855.816667,3598.08,6,2,4,18962.4,15283.6,9481.2,3820.9,3369,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1428
1964,3679,64,15-08-1995,16,4434,2,64,1964,29,3,M,30,444864,48,9268,1996,7,23,0,200K+,0,running payment,0,0,19,176092,161 days,NA,,0,0,64,Zlin,south Moravia,197099,74.7,9624,2.31,145,0,0,21.63887184,Middle-Class,0,0,1,31-12-1996,0 days,91,32,59,44554.4,247240.1,249482.2,7726.253125,4228.511864,45,16,29,119929.5,120509.6,7495.59375,4155.503448,9,3,6,26639.8,21619.6,8879.933333,3603.266667,18285,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-2242.1
1965,2562,35,15-08-1995,16,3093,1,35,1966,21,2,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,35,Jablonec n. Nisou,north Bohemia,88768,80.5,8867,1.21,130,0,0,40.78046143,High-Class,1,0,0,31-12-1996,0 days,61,24,37,19963.1,41076.8,35440.2,1711.533333,957.8432432,28,12,16,20589.9,16887.6,1715.825,1055.475,6,2,4,3434.2,3899.6,1717.1,974.9,2235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5636.6
1966,2280,68,17-08-1995,16,2760,1,68,1975,12,12,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,68,Frydek - Mistek,north Moravia,228848,57.2,9893,4.72,96,0,0,25.72449836,Middle-Class,0,0,1,31-12-1996,0 days,69,24,45,29977.8,228535.5,239426.2,9522.3125,5320.582222,32,12,20,114248.4,122133.6,9520.7,6106.68,6,2,4,26301.5,24855.6,13150.75,6213.9,6841,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-10890.7
1967,3896,45,17-08-1995,16,4698,1,45,1963,31,3,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,45,Jicin,east Bohemia,77917,53.5,8390,2.89,132,0,0,27.23410809,Middle-Class,0,0,1,31-12-1996,0 days,83,25,58,69601.3,445397.4,437378.2,17815.896,7541.003448,45,13,32,224988.8,182487.6,17306.83077,5702.7375,9,2,7,50916.8,39939.6,25458.4,5705.657143,4244,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8019.2
1968,11138,70,18-08-1995,16,13690,1,70,1963,16,5,M,30,89880,24,3745,1996,1,19,0,50-100K,0,loan fully paid,0,1,0,0,347 days,NA,,0,0,70,Karvina,north Moravia,285387,89.9,10177,7.75,81,0,0,35.41857197,High-Class,1,0,0,31-12-1996,0 days,106,41,65,62652.9,937203.8,964660.7,22858.62927,14840.93385,50,20,30,470019.5,496335.2,23500.975,16544.50667,9,3,6,80741,46961.7,26913.66667,7826.95,3744.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-27456.9
1969,5213,1,18-08-1995,16,6299,1,1,1936,9,8,M,60,320976,48,6687,1996,4,25,0,200K+,1,in debt,0,0,16,106992,250 days,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,95,36,59,29129.8,611820.1,634861.2,16995.00278,10760.35932,45,18,27,305720.8,327421.6,16984.48889,12126.72593,9,3,6,70370,87901.6,23456.66667,14650.26667,6687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-23041.1
1970,531,31,18-08-1995,16,639,1,31,1978,2,8,M,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,31,Tachov,west Bohemia,51313,59.2,8930,4.2,108,0,0,28.29692281,Middle-Class,0,0,1,31-12-1996,0 days,59,24,35,19875.2,39384.5,33373.2,1641.020833,953.52,28,12,16,19739.3,15321.6,1644.941667,957.6,5,2,3,3298.2,2728.6,1649.1,909.5333333,2144,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6011.3
1971,6856,43,19-08-1995,16,8276,1,43,1979,8,6,F,10,124344,36,3454,1997,4,30,1,100-200K,0,running payment,0,0,16,55264,,NA,,0,0,43,Hradec Kralove,east Bohemia,161854,76.3,9425,2.5,125,0,0,24.04018436,Middle-Class,0,0,1,31-12-1996,0 days,85,24,61,26227.2,148406,179048.2,6183.583333,2935.216393,40,12,28,87914.2,75183.6,7326.183333,2685.128571,7,2,5,27332.1,14330.6,13666.05,2866.12,13770,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,-30642.2
1972,5024,70,20-08-1995,16,6067,1,70,1950,13,3,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,70,Karvina,north Moravia,285387,89.9,10177,7.75,81,0,0,35.41857197,High-Class,1,0,0,31-12-1996,0 days,59,24,35,35143,114609.5,109015.2,4775.395833,3114.72,27,12,15,57375.1,53567.6,4781.258333,3571.173333,5,2,3,13191.9,14854.6,6595.95,4951.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594.3
1973,560,36,20-08-1995,16,673,1,36,1939,29,10,M,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,36,Liberec,north Bohemia,159617,85.2,9198,4.28,131,0,0,38.4169606,High-Class,1,0,0,31-12-1996,0 days,73,29,44,33331,133679.5,135971.2,4609.637931,3090.254545,33,13,20,64969.7,61085.6,4997.669231,3054.28,7,2,5,14596.4,15997.6,7298.2,3199.52,5683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-2291.7
